reviewer,rating,review_date,review,label,score
Sandy Prima Yuris,1.0,2023-03-16 09:02:00,"Setan mau refund disuruh masukin kode pesanan udah benar masukin kodenya nelpon cs, ehh jawab cs robot setan Ampe 100 sampai pulsa habis tetap aja dibilang salah brengsek langsung uninstal aja aplikasinya ngk bermutu",Negative,0.9998389482498169
egi nugraha,1.0,2023-02-12 11:35:00,"Tolong kick dr Traveloka, bis pahala kencana , pemberangkatan g jls, jam berangkat lelet, rutenya d bawa muter""..",Neutral,0.9994725584983826
Oka Novari,5.0,2023-06-05 00:23:00,sangat membantu,Positive,0.9995890259742737
Banteng BoltimTv,5.0,2023-04-05 05:09:00,Mau tanya kenapa paylatter saya di nonaktiflan padahal saya gak pernah telat bayar,Neutral,0.9996351003646851
Fazri Ilman Akbar,5.0,2023-11-02 11:32:00,traveloka sangat bermanfaat,Positive,0.9997323155403137
Fajar Julianto,5.0,2023-10-24 10:45:00,Aplikasi terbaik buat traveling,Positive,0.9995286464691162
Ahmad N. Wahid,5.0,2023-07-03 10:18:00,sangat membantu,Positive,0.9995890259742737
Anjas Aswar,1.0,2023-02-28 20:43:00,ini perusahaan tidak jelas.. e ticket tertunda .ketika pembayaran di info 6 jam lamanya sudah 6 jam kita chat pihak perusahaan ini disuruh nunggu lagi 6x60 menit.apa gk kurang ajar. kitaa transfer uang 3.878.283 bagi kmi orang miskin itu uang berhaga buat kami.segera kash solusi ke kami apabila tidak bisa e ticket di cetak SEGERA uang kami kembalikan secepatnya.atau kasih solusi.bukan solusi menunggu kami sudah nunggu 6 jam lebih sesuai info tertera.. nomor laporan chat 31167480 segera infonya,Negative,0.999765932559967
Mely Kotto,5.0,2023-07-18 13:02:00,sangat membantu,Positive,0.9995890259742737
Danny Wahyu Hidayat,5.0,2023-07-06 04:04:00,Semakin mudah mah booking hotel,Positive,0.9982115030288696
Chindy Bato Sakke,5.0,2023-10-28 06:42:00,Aplikasi terbaik untuj tiket dan hotel.sedari dpu,Neutral,0.9896715879440308
Fitrimiaarda qiuqiu,5.0,2023-08-20 14:27:00,sangat membantu,Positive,0.9995890259742737
Agus santoso santoso,5.0,2023-08-27 01:48:00,sangat membantu,Positive,0.9995890259742737
Sarip Hidayat,5.0,2023-08-09 14:08:00,sangat membantu,Positive,0.9995890259742737
Chaetz Relly,2.0,2023-09-19 09:52:00,Paylater tdk bisa di gunakan,Neutral,0.9996944665908813
Joss no duit joss,3.0,2023-07-20 05:47:00,Sekaya apa orang bima sampai harga tiket pesawat Bima ke jakarta sangat mahal,Negative,0.9998592138290405
eddy haliman,5.0,2023-08-22 11:27:00,mudah dalam pemakaian,Positive,0.9995192289352417
Wanto Kus,5.0,2023-08-30 07:19:00,kemudahan bertransaksi,Positive,0.999546468257904
Om Om,5.0,2023-08-29 23:05:00,Memudahkan untuk pembelian tiket,Positive,0.9992801547050476
amanda ndah,5.0,2023-08-21 03:29:00,bagus sekali,Positive,0.9996861219406128
muin bppregency,5.0,2023-08-24 00:47:00,pelayanan ok,Positive,0.9956778883934021
dondy wibisono,5.0,2023-08-23 23:41:00,selama ini fine2 aja,Positive,0.9976625442504883
Donz Albert,2.0,2023-01-29 13:28:00,"Kasian ini temen saya udah daftar jadi driver traveloka, gak lama malah bangkrut ??????",Negative,0.9997400641441345
Jethro Gustaaf,5.0,2023-06-26 09:30:00,sangat membantu,Positive,0.9995890259742737
Wawan Setiawan,5.0,2023-11-01 08:51:00,Apk yang bagus untuk rencana liburan,Positive,0.9996954202651978
Eli Purwoko,5.0,2023-05-26 14:40:00,sangat membantu,Positive,0.9995890259742737
Dendha Yurizki,5.0,2023-08-24 23:43:00,Mudah dan cepat,Positive,0.9996019005775452
Ade Ruskendi,5.0,2023-06-16 09:15:00,sangat membantu,Positive,0.9995890259742737
Ana Abdullah,4.0,2023-03-24 00:06:00,memudahkan perjalanan banget,Positive,0.9995796084403992
kostan pandapotan,5.0,2023-08-06 02:17:00,sangat membantu,Positive,0.9995890259742737
Natalia Desinta,5.0,2023-10-25 04:48:00,Bagus banget apk nya.,Positive,0.9996098875999451
MUHAMMAD YUSUF YAKUB,5.0,2023-08-09 23:02:00,Traveloka Mantap Maju terus Merdeka,Positive,0.9997401833534241
Pam,3.0,2023-05-19 07:54:00,"Info berapa lama proses dana masuk setelah status refund sudah ""dikirim""",Neutral,0.9994294047355652
tri margono,5.0,2023-06-03 14:08:00,Ok sangat membantu untuk mencari tiket,Positive,0.9993367791175842
Ahmad Zaki Basalamah,5.0,2023-06-19 00:09:00,sangat membantu,Positive,0.9995890259742737
Praz Laksono,5.0,2023-06-21 13:11:00,Sangat membantu sekali saat bepergian,Positive,0.9994970560073853
Azghan Channel,5.0,2023-08-14 10:44:00,mantap dah pokok nya.,Positive,0.9997119307518005
Mesak Pangrante,5.0,2023-05-31 14:51:00,sangat membantu,Positive,0.9995890259742737
Yans Saja,5.0,2023-03-09 21:00:00,mantap semua jadi lancar,Positive,0.9996802806854248
Melly Soumilena,5.0,2023-08-20 01:50:00,sangat membantu,Positive,0.9995890259742737
Mba Andri,5.0,2023-03-05 16:17:00,sangat memuaskan pembelian tiket d traveloka,Positive,0.9996837377548218
Gahral Galaskasena,5.0,2023-10-01 14:43:00,saya sangat suka dengan teravoloka bisa memesan tiket KAI pesawat dan hotel,Positive,0.9997910857200623
ibal alfa,5.0,2023-06-08 15:28:00,sangat membantu,Positive,0.9995890259742737
Harry Johanes Karito Butar Butar,1.0,2023-03-22 03:51:00,Kok gak bisa pesan tiket pesawat lagi ya?,Negative,0.999627947807312
Moh Rifai,5.0,2023-07-22 08:29:00,sangat membantu,Positive,0.9995890259742737
Portis Nyoman,5.0,2023-07-08 14:06:00,sangat membantu,Positive,0.9995890259742737
Eddy Kurniawan,5.0,2023-07-15 00:43:00,Gak pernah ada diskon,Positive,0.9054564833641052
Aldino Umasugi,5.0,2023-01-01 03:53:00,sangat membantu pengguna jasa transportasi udara ??,Positive,0.9994850158691406
Azhimi Akbar,5.0,2023-06-23 07:51:00,Aplikasi yg selalu saya gunakan ketika pesan tiket pesawat dan booking hotel,Neutral,0.9818264245986938
syafrizal nasrul,2.0,2023-05-27 07:36:00,Lebih umum umum hari hari ni memang tak ml,Neutral,0.9990265369415283
jundi khoirullah,5.0,2023-04-04 13:40:00,gimana saya mau mengajukan refaund jika email saya tidak bisa di gunakan karna luoaa pasword mohon bantuanya,Neutral,0.9987853169441223
Aguss Plaza,1.0,2023-01-27 12:56:00,"Makin kesini makin ribet ini aplikasi,, mau order aja pakai verifikasi",Negative,0.9998313188552856
Toni Rasta Reggea,5.0,2023-05-07 02:08:00,bagus banget traveloka,Positive,0.999669075012207
LIA MAYA BAKTI,5.0,2023-11-15 05:25:00,memudahkan kita untuk mencari pengginapan yang nyaman,Positive,0.9992998838424683
Marsya Citrs,5.0,2023-08-11 13:26:00,sangat membantu,Positive,0.9995890259742737
R. Haryo Gumilar,3.0,2023-04-18 07:13:00,tidak ada pemandu cara pembayaran,Neutral,0.9685700535774231
Sinar Terang,5.0,2023-02-21 04:48:00,sejak dulu saya sudah pakai Traveloka... pokoknya best lah...,Positive,0.9994327425956726
Mustafa Khalil,5.0,2023-07-24 09:28:00,sangat membantu,Positive,0.9995890259742737
Yadi Hendardi,5.0,2023-04-22 16:46:00,cepat dan sesuai,Positive,0.9996538162231445
Avent Alitia,5.0,2023-06-11 15:46:00,sangat membantu,Positive,0.9995890259742737
Fauzan Fauzan,5.0,2023-10-22 09:58:00,lebih maju lagii,Positive,0.9566926956176758
Julita marisa de fatima leky,5.0,2023-08-12 12:19:00,sangat membantu,Positive,0.9995890259742737
Umar Zain Sarlata,5.0,2023-01-05 09:50:00,perjalanan terbaik ya traveloka,Positive,0.9996169805526733
Ahmad Maulana30,5.0,2023-10-09 11:40:00,pesan tiket pesawat sangat mudah,Positive,0.9996390342712402
Novalina Anzelin Siburian,5.0,2023-06-10 10:22:00,sangat membantu,Positive,0.9995890259742737
Mei Khan,5.0,2023-03-08 00:39:00,terimakasih sudah mempermudah perjalanan ku,Positive,0.9993698000907898
Yuli Yuli,1.0,2023-03-30 10:29:00,Sangat sangat sangat mengecewakan dan membuat orang susah,Negative,0.9998778104782104
Sicilia Alfonsus,3.0,2023-05-09 12:51:00,"Pertama kali rental mobil di TRAVELOKA dan kapok! Rental mobil di TRAVELOKA dgn supplier BALI FAST TRACK,driver IMAM ZAINURI. Jarak antara tujuan 1&2 dlm kota Tabanan Bali sekitar 7 km dikenai biaya tambahan zona 1 Rp.125k(kl zona 2 Rp250k)tanpa adanya pemberitahuan terlebih dahulu dr drivernya. Padhl di peta layanan jelas Tabanan masuk zona layanan bkn zona 1 atau 2. Driver jg sengaja melalui jln yg lbh jauh ke tujuan,spy bs ot. Driver sdh isi bensin duluan&tdk ada nota. Berhati2 kl mau rent ol",Negative,0.9932308197021484
Huzzaini 92,5.0,2023-07-22 01:18:00,sangat membantu,Positive,0.9995890259742737
Cici Indah Wardani,1.0,2023-03-13 22:31:00,Kenapa sekarang di traveloka nggak bisa buat pesan tiket bioskop?,Negative,0.7496798038482666
Nuraidah Damanik,5.0,2023-10-10 08:43:00,Mempermudah cara untuk membeli tiket,Positive,0.9989756345748901
Inkah Feryan,5.0,2023-03-28 13:57:00,mantap sukses selalu traveloka,Positive,0.999683141708374
Sari Rosanti,5.0,2023-01-09 17:38:00,Puas pelayanannya bagus,Positive,0.9993677735328674
papa nasya,5.0,2023-10-20 09:20:00,Terus berkembang,Positive,0.9990295171737671
Ndra Indra,5.0,2023-10-23 17:31:00,Bapak dia bapak bapak,Neutral,0.7518450617790222
Arifin Simanjuntak Simanjuntak,5.0,2023-01-29 13:01:00,memuaskan dan mempermudah,Positive,0.999605119228363
Abdul Ajis,5.0,2023-10-29 08:26:00,MUDAH DAN PRAKTIS,Positive,0.9996428489685059
Yanno Japri,5.0,2023-10-29 06:53:00,TERIMAKASIH SUDAH MEMBERIKAN YANG TERBAIK,Positive,0.9992097616195679
Redmi 10 Xiaomi,5.0,2023-07-22 11:13:00,sangt membantu,Positive,0.9985342025756836
Rendie Kurniawan,1.0,2023-10-26 05:49:00,Aplikasi ngaco,Negative,0.9956995248794556
duta putra,5.0,2023-11-02 06:22:00,aplikasi nya joss .,Neutral,0.9992522597312927
Muhamad Faisal,5.0,2023-10-28 10:00:00,TRAVELOKA MANTAP POKOKNYAA??,Positive,0.9996978044509888
Ardi Kusumo,5.0,2023-01-16 12:40:00,luar biasa layanannya,Positive,0.9992341995239258
Kurnia Putra,5.0,2023-10-22 12:01:00,Aplikasi Terpercaya,Positive,0.9996782541275024
Yumita Sari,1.0,2023-11-02 06:57:00,penipuan saya ketipu bnyk,Negative,0.9998072981834412
Paijo Yes,5.0,2023-10-22 08:36:00,ok buuaangeeet deh,Positive,0.985671877861023
NUNGKI ARSITASARI,5.0,2023-10-29 23:55:00,cpt transaksi nya,Neutral,0.9884452819824219
hendri gozali,5.0,2023-10-23 02:15:00,Semoga tidak tipu-tipu,Positive,0.998702883720398
Stevanus,1.0,2023-10-22 15:01:00,Minta tolong buka kan Vidio nya,Neutral,0.99974125623703
Wede Clashofclan,5.0,2023-10-20 04:54:00,Mudah & lengkap,Positive,0.9990639090538025
tahier family,5.0,2023-10-26 04:56:00,Kereen nih aplikasi,Neutral,0.999058187007904
David Kurniawan,5.0,2023-10-30 08:05:00,Apknya bgus banget,Positive,0.9781572222709656
Ikhwan Jamil,5.0,2023-05-23 02:54:00,mudah dan sangat membantu,Positive,0.9996100068092346
Ronaldo Mesi,5.0,2023-11-01 12:37:00,mantap pak nya,Positive,0.9997280240058899
Keka Donggo,3.0,2023-04-06 06:49:00,Sangat membatu sekali dgn apl inin,Positive,0.9989792704582214
Gabriel L,5.0,2023-11-13 11:42:00,Aplikasi sangat berguna dan bermanfaat,Positive,0.999671459197998
ratna dewi ritonga ritonga,5.0,2023-05-09 04:16:00,ternyata gampang mudah,Positive,0.9949069619178772
Ferry Kamajaya,5.0,2023-03-03 04:39:00,aplikasi yg sangat membantu untuk segala hal...,Positive,0.9995569586753845
Vitron Yomanack,5.0,2023-10-31 16:55:00,Sagat membantu,Positive,0.9986911416053772
Widya Dana,5.0,2023-10-23 05:08:00,Mantaaappp deh ????????,Neutral,0.9234570264816284
Debora M,5.0,2023-10-28 17:43:00,Bercocok tanam,Positive,0.9912213087081909
Fahmiii712@gmail.com Fahmii712gmail.com,5.0,2023-10-30 07:07:00,Bgus ga ribet,Positive,0.9983804225921631
Sumarno Shu,5.0,2023-04-30 12:02:00,"terima kasih Traveloka, udah membantu aku dalam kesulitan ku, semoga sukses selalu, amin",Positive,0.9993795156478882
Siska Maria,5.0,2023-03-22 06:22:00,Sangat membantu kemudahan pesan tiket,Positive,0.9994214773178101
Lukita Sari,5.0,2023-04-29 11:27:00,prosesnya cepat bisa membantu perjalanan,Positive,0.9990813732147217
Hans Rico,5.0,2023-11-11 10:18:00,Mantap sangat membantu sekali,Positive,0.9995183944702148
Agoes Siswadi,5.0,2023-02-21 04:04:00,sangat mudah menggunakan aplikasi ini,Positive,0.9995027780532837
Supri atna,5.0,2023-05-07 07:39:00,Keren sangat membantu di saat waktu buntu,Positive,0.9995396137237549
Alunk Zazg,5.0,2023-03-12 00:38:00,mantap smoga kedepannya lebih maju lagi,Positive,0.9994333386421204
Fahrul Rozi,5.0,2023-08-12 04:24:00,menjadi teman traveling,Neutral,0.8024203777313232
Kg Alwy,1.0,2023-08-27 03:49:00,Yg jemput udah tua ga bgitu mnguasai hp mlh bingung.. Jadi tellat...,Neutral,0.6537172198295593
Muhammad Syahrim Dwiantara,5.0,2023-03-06 08:24:00,Sangat terpercaya dan memuaskan,Positive,0.9997420907020569
Jenny Sinurat,1.0,2023-01-08 05:02:00,Mau pesen tiket pesawat gagal terus gak jelas banget,Negative,0.9998754262924194
Tasya Herera,1.0,2023-01-22 01:09:00,Beli vocher diskon pakek point traveloka tidak tersedia sekarang,Neutral,0.77214115858078
Rudy H,5.0,2023-04-16 01:20:00,sangat membantu ketika pesan hotel tks,Positive,0.9995055198669434
Aris Maulana,4.0,2023-07-13 11:07:00,sangat membantu,Positive,0.9995890259742737
Harvita Santi,1.0,2023-01-31 14:08:00,"Telat jg belum bs diblng gak prnh telat, sdh diksh turun limit aja ah gak enak lg nie paylater, maaf saya ksh bintang 1 dl lg klu sdh naik limit lg br saya ksh bintang 5 lg",Negative,0.9997949004173279
J H,5.0,2023-03-02 02:55:00,Memudahkan dlm pencarian hotel dan tiket pesawat ...,Positive,0.9849693775177002
Engel Sabadi,5.0,2023-02-28 12:32:00,mudah klak klik selesai,Neutral,0.9995601773262024
klowor chanel,5.0,2023-04-18 19:49:00,gampang dan tidak ribet ??????,Positive,0.9774296283721924
Rifka Rizkiaputri,5.0,2023-01-12 02:59:00,selalu yg terbaik pelayanan nya,Positive,0.99968421459198
amaludin wk,5.0,2023-01-29 02:33:00,saya sangat puas dengan layanan traveloka,Positive,0.9997703433036804
Rina S,5.0,2023-04-13 12:32:00,Terima kasih..sangat membantu memepermudah dan terpercaya..keep performance,Positive,0.9995007514953613
aseng affandi,5.0,2023-02-22 11:38:00,semoga selalu memberikan pelayanan terbaik,Positive,0.9994161128997803
Sindhu Astello,1.0,2023-04-14 11:14:00,Kok tiket saya yg di app ga ada ya??,Negative,0.9996277093887329
Dwi Vina Alvionita,5.0,2023-11-12 09:12:00,Traveloka sangat membantu perjalanan saya????,Positive,0.9996448755264282
Lusi Amelia,1.0,2023-04-15 16:55:00,Saya download apk ini tapi gak dapat tersimpan di hp,Neutral,0.9996170997619629
Khairul umam,5.0,2023-05-21 01:34:00,murah mudah memuaskan,Positive,0.9996145963668823
Ade Suryadi,5.0,2023-05-10 11:48:00,Cukup membantu dan mudah,Positive,0.9945704340934753
Inal Syam,5.0,2023-05-26 13:31:00,sangat membantu saat perjalanan,Positive,0.9995433688163757
saiful bahri,5.0,2023-02-20 13:12:00,mantap transaksinya cepat,Positive,0.9996916055679321
Sabar Utama,5.0,2023-03-14 02:17:00,mantab sangat memudahkan buat transaksi...,Positive,0.9995895028114319
PRINCESS  Chanel,5.0,2023-06-27 23:19:00,"Baik, sangat puas",Positive,0.9996194839477539
Nasrul Anas,5.0,2023-07-13 11:25:00,oke dan mudah,Positive,0.9995636343955994
Punya Widodo,5.0,2023-11-08 15:53:00,bagus banget apknya,Positive,0.9996675252914429
Mansursegonangjaya Mansur,1.0,2023-02-03 06:01:00,Jangan beli tiket di trapeloka..harganya mahal semua..,Negative,0.9998747110366821
Diky Hermawan,1.0,2023-09-22 10:50:00,Jelek banget daftar susah apa apa susah ngaret,Negative,0.9998683929443359
FERA INDRIANI,5.0,2023-10-26 05:51:00,"Mau pergi jalan-jalan, sewa hotel dsb, pakai traveloka aja ??",Negative,0.9530149102210999
Berly Aji,5.0,2023-11-16 04:13:00,Apk nya bagus sangat membantu,Positive,0.9997164607048035
Ajeng Aulia,5.0,2023-10-25 05:33:00,Menurut aku rekomendasi bangt buat liburan??,Positive,0.9990100860595703
JLN ASAK TANEM Ambulance Kidau,5.0,2023-10-20 12:54:00,Traveloka:Hotel&Pesawat Hallo saya riati umur 42 tahun,Neutral,0.999729573726654
Yuli Anto,5.0,2023-06-19 10:14:00,sangat membantu,Positive,0.9995890259742737
Muh. khaidir Alfikri,5.0,2023-10-04 14:10:00,memudahkan pengguna,Positive,0.9995421171188354
budi suharsoyo,5.0,2023-09-09 04:17:00,Masih pertama ok,Neutral,0.8001864552497864
Indra Manold,3.0,2023-09-14 03:43:00,Mahal ngga kayak sebelah ??,Negative,0.9998431205749512
Hasan Chepx,5.0,2023-04-22 13:35:00,"Makasih,, apknya sangat membantu",Positive,0.999570906162262
Beny A. Mamesah,5.0,2023-10-13 10:57:00,Memudahkan dan muranh,Positive,0.9991870522499084
Mushochib Ali,5.0,2023-09-18 17:44:00,baik sekali,Positive,0.9974761605262756
Jay Ahmad,5.0,2023-05-26 12:42:00,Banyak voucher diskon Simpel dan aman,Positive,0.9938931465148926
Ella Sari,5.0,2023-03-03 01:47:00,sangat membantu untuk yg traveling,Positive,0.999394416809082
Lahat Sumsel,2.0,2023-09-27 09:06:00,Uuu yang akan oleh kau tahu bulat di teras PPh ini pp lol di wa wall of ini pun,Neutral,0.9970991611480713
_Kana _Playz,5.0,2023-09-18 22:39:00,"sangat membantu sekali, excelent",Positive,0.998412013053894
User Hp,2.0,2023-07-04 13:37:00,Harga kok harus pas ya misalnya 1juta500ribu 457 gak bisa 1juta501 ribu gitu??,Negative,0.9994660019874573
kevin kurnia,1.0,2023-09-03 08:54:00,Nyesel daptar disini ??,Negative,0.9998570680618286
H.engga Dewata,5.0,2023-09-02 12:54:00,pesan tiket PLM -JKT HLP,Neutral,0.999703586101532
Mnasrul1993 Mujib,5.0,2023-10-05 01:48:00,Batam Semarang masih mahal min??,Negative,0.9998157620429993
Amrullah Mone,5.0,2023-04-12 15:19:00,Pesan tiket sangat mudah,Positive,0.9995982050895691
Marlina Yap,5.0,2023-02-05 09:55:00,selalu puas dengan pelayanannya,Positive,0.9996529817581177
Lexn,1.0,2023-09-03 07:56:00,INI SCAN QR GABISA MULU NAJIS,Negative,0.9991785883903503
Diamond Cio,5.0,2023-09-21 22:55:00,puas sekali,Positive,0.9994091987609863
Dedy Revaldy,1.0,2023-02-17 07:55:00,Bnyak iklannn di aplikasi lain setannn jgan bnyk iklan di hp setannnn,Negative,0.5879551768302917
MAN MIN,5.0,2023-07-16 12:02:00,cepat dan tepat,Positive,0.9995442032814026
Safura Ms,5.0,2023-09-06 05:05:00,Membantu makasihh ??,Negative,0.9972124695777893
Reni Sukmawati,4.0,2023-10-13 11:59:00,bgus memudahkan,Positive,0.9996063113212585
Noor Rahmansyah,1.0,2023-02-19 16:50:00,Gak bisa nyimpan alamat. Bug,Negative,0.9942943453788757
Sigab Selalu87,5.0,2023-09-05 13:06:00,Sgt membantu,Positive,0.9993470311164856
Laura Angrini,5.0,2023-10-06 22:25:00,Arti mastika buconi Likadeina dn lura angrmi Desa sbatih kmpumg kepay,Neutral,0.9753528237342834
denny mustakim,5.0,2023-03-03 08:45:00,mantab aplikasinya udah lama pake,Negative,0.5641331076622009
muhamad cahyono,1.0,2023-03-18 01:28:00,Belum juga seminggu udah minta update lagi??,Negative,0.9988099336624146
Reyden_ Ra,4.0,2023-08-07 14:33:00,lumayan membantu,Positive,0.9992210865020752
terly maulana,5.0,2023-04-24 05:00:00,"bagus banyak promo, sangat baik",Positive,0.9994754195213318
Adnan Daud,5.0,2023-08-11 23:41:00,"terima kasih, respon sangat cepat",Positive,0.999729573726654
Mus Taqim,5.0,2023-11-02 08:08:00,Aplikasi ny bagus .mudah di pahami,Positive,0.9997268319129944
aris saifullah,1.0,2023-02-02 10:15:00,semakin kesini semakin ribet verifnya,Negative,0.9998294115066528
Alankris V,5.0,2023-11-15 04:28:00,Aplikasi yg sangat bagus dan membantu,Positive,0.9997537732124329
Nabila Jihan,4.0,2023-02-13 00:21:00,biaya adminnya mahal jadi 13ribu trus ada biaya kode unik gak tau apa 600 rupiah kog jd byk biaya2 seeh traveloka??,Negative,0.9998451471328735
Imam Akbar,2.0,2023-01-17 21:44:00,Saya boleh minta ga trefeloka tolong kasih aplikasi pesen tiket kapal dong yg akurat dan jadwalnya,Neutral,0.9996845722198486
Azan Bahriani,5.0,2023-06-23 01:07:00,mantap dah pokoknya,Positive,0.9997084736824036
triyanto lapalutu,5.0,2023-02-05 12:39:00,lengkap dan mudah,Positive,0.9994353652000427
Bang Yhuuu,5.0,2023-06-13 18:20:00,Sangat membantu,Positive,0.9995890259742737
Lukman Zulkopli,5.0,2023-06-15 02:54:00,Sangat membantu,Positive,0.9995890259742737
Tri Bambang Bambang,5.0,2023-04-13 05:38:00,"Responnya Cepat,,, Terimakasih Traveloka",Positive,0.9947358965873718
Doni Saputra,1.0,2023-04-05 04:09:00,Aplikasi ny susah untuk refund sangat kecewa,Negative,0.9998829364776611
Dedi Irjani,5.0,2023-07-03 02:29:00,"bagus,jadi makin mudah kemana aja",Positive,0.9995354413986206
